noise,seed,method,l1_spearman,l2_spearman
0.25,71,DTNE,0.7549100295921235,0.6941523559805429
0.25,71,EntroPath,0.8488158187952836,0.8434838628285616
0.5,42,Euclidean,0.520575997674513,
0.5,42,Isomap,0.6481124729143852,0.5127355301637305
0.5,42,Shortest Path,0.6481124729143852,0.5458821883764706
0.5,42,Diffusion Maps,0.5098657489833506,0.83462531148382
0.5,42,PHATE,0.6827275653307134,0.6652229436212101
0.5,42,HeatGeo,0.6821576188664903,0.5966927045369532
0.5,42,DTNE,0.7030527887074168,0.6399284812090731
0.5,42,EntroPath,0.7312248980981653,0.6284765226840148
0.5,43,Euclidean,0.5190655235643348,
0.5,43,Isomap,0.6600823239517657,0.5113577668105825
0.5,43,Shortest Path,0.6600823239517657,0.5486074351162067
0.5,43,Diffusion Maps,0.5014900086529752,0.8560883390914678
0.5,43,PHATE,0.6975354590485935,0.6889045438672791
0.5,43,HeatGeo,0.6938151284403463,0.6212020760117297
0.5,43,DTNE,0.722824766528159,0.6764651223464586
0.5,43,EntroPath,0.7978522104257836,0.7930195451133976
0.5,44,Euclidean,0.5276428425962231,
0.5,44,Isomap,0.6536274434289217,0.5164245398795495
0.5,44,Shortest Path,0.6536274434289217,0.5610011147172685
0.5,44,Diffusion Maps,0.44908398418503553,0.8720319753397721
0.5,44,PHATE,0.6735728128283361,0.6624708263478587
0.5,44,HeatGeo,0.6763049548077342,0.5789670079596856
0.5,44,DTNE,0.6917427460336776,0.6035307105136654
0.5,44,EntroPath,0.7913557094050029,0.8357071971856799
0.5,45,Euclidean,0.518140933476498,
0.5,45,Isomap,0.6286877869895909,0.49958751097245324
0.5,45,Shortest Path,0.6286877869895909,0.5375403401325287
0.5,45,Diffusion Maps,0.45998771712207465,0.7404777254761016
0.5,45,PHATE,0.6532574411860586,0.618182724759527
0.5,45,HeatGeo,0.6624144761412237,0.5802822855879892
0.5,45,DTNE,0.6693643565949642,0.5914923381172569
0.5,45,EntroPath,0.758718731669138,0.6895389406219626
0.5,46,Euclidean,0.5255973559144437,
0.5,46,Isomap,0.7049687834938491,0.6324403467334269
0.5,46,Shortest Path,0.7049687834938491,0.6862284643981149
0.5,46,Diffusion Maps,0.5207611003572357,0.8666535457450949
0.5,46,PHATE,0.7041160375059902,0.7101146237841143
0.5,46,HeatGeo,0.6964400176732511,0.6128602655021205
0.5,46,DTNE,0.7235777135752562,0.7057505649386255
0.5,46,EntroPath,0.7965670710152374,0.8529177404708361
0.5,47,Euclidean,0.5239779028741097,
0.5,47,Isomap,0.6639650843372137,0.5329365651699725
0.5,47,Shortest Path,0.6639650843372137,0.5574786871581436
0.5,47,Diffusion Maps,0.48615579126950864,0.9209020564043284
0.5,47,PHATE,0.7305629533610649,0.8002110073339974
0.5,47,HeatGeo,0.7190369186733007,0.8621346880174322
0.5,47,DTNE,0.7200653588528498,0.6646143052367024
0.5,47,EntroPath,0.8122251840627523,0.877798784676873
0.5,48,Euclidean,0.5220043600846971,
0.5,48,Isomap,0.625928891375117,0.5260695836386663
0.5,48,Shortest Path,0.625928891375117,0.5598032354285251
0.5,48,Diffusion Maps,0.4661916904150274,0.8832147770784793
0.5,48,PHATE,0.6684658385131005,0.7196581996163247
0.5,48,HeatGeo,0.6725399633262578,0.5698796461646739
0.5,48,DTNE,0.6754026081261352,0.5391180903807761
0.5,48,EntroPath,0.7646042575724801,0.8418382290003862
0.5,49,Euclidean,0.5183289624256573,
0.5,49,Isomap,0.668614234023919,0.5356887434452963
0.5,49,Shortest Path,0.668614234023919,0.5550938569337223
0.5,49,Diffusion Maps,0.46965042062472684,0.8460020451269179
0.5,49,PHATE,0.7204133030306445,0.7303530400598197
0.5,49,HeatGeo,0.7036806924430684,0.6309363289467558
0.5,49,DTNE,0.7246894315648817,0.6389144829366635
0.5,49,EntroPath,0.7963786354408438,0.7709109041743094
0.5,50,Euclidean,0.5202910667706226,
0.5,50,Isomap,0.6223223075629406,0.5133988965669021
0.5,50,Shortest Path,0.6223223075629406,0.5314347615714764
0.5,50,Diffusion Maps,0.464503896435455,0.8370128572732313
0.5,50,PHATE,0.6481054539184006,0.6177403694790339
0.5,50,HeatGeo,0.6624600468154499,0.5535721019270897
0.5,50,DTNE,0.6593871793178873,0.5510790718279561
0.5,50,EntroPath,0.779628624126628,0.8572665265034921
0.5,51,Euclidean,0.5362533851295018,
0.5,51,Isomap,0.6175164496985731,0.5301901263484596
0.5,51,Shortest Path,0.6175164496985731,0.5582481041594372
0.5,51,Diffusion Maps,0.4660853360681843,0.7944136337034884
0.5,51,PHATE,0.6223236752437781,0.550715648513446
0.5,51,HeatGeo,0.649134324566187,0.5707854181189694
0.5,51,DTNE,0.6450639580368263,0.5621811285056943
0.5,51,EntroPath,0.7409523907637002,0.6753093479172019
0.5,52,Euclidean,0.5314189708194937,
0.5,52,Isomap,0.6459488284367408,0.5490568228476099
0.5,52,Shortest Path,0.6459488284367408,0.586883391231652
0.5,52,Diffusion Maps,0.504094211831892,0.8658712948884353
0.5,52,PHATE,0.6279646658757309,0.5739815468823001
0.5,52,HeatGeo,0.6599201779440772,0.5467345895530348
0.5,52,DTNE,0.6620651719791647,0.557914758220702
0.5,52,EntroPath,0.7453056767640578,0.7546386441163524
0.5,53,Euclidean,0.5537842180339418,
0.5,53,Isomap,0.6515614985338015,0.5451743634640143
0.5,53,Shortest Path,0.6515614985338015,0.5662496412966245
0.5,53,Diffusion Maps,0.49564496351253706,0.8296250036669988
0.5,53,PHATE,0.6656369743250004,0.6216995703211967
0.5,53,HeatGeo,0.6786666398446971,0.5951468560714291
0.5,53,DTNE,0.6837373190634357,0.607357047154959
0.5,53,EntroPath,0.7819694407271204,0.7172143172892753
0.5,54,Euclidean,0.5247220855840833,
0.5,54,Isomap,0.6609033225479106,0.5245306625610103
0.5,54,Shortest Path,0.6609033225479106,0.5527393997126192
0.5,54,Diffusion Maps,0.47767560595462905,0.8837027803135803
0.5,54,PHATE,0.6885476107393038,0.6437893219274803
0.5,54,HeatGeo,0.6796112273381436,0.5719027824723173
0.5,54,DTNE,0.6938701330890672,0.5822066665900518
0.5,54,EntroPath,0.79297303589858,0.7873052690864953
0.5,55,Euclidean,0.5292318181387992,
0.5,55,Isomap,0.6860120979521293,0.5712029817784269
0.5,55,Shortest Path,0.6860120979521293,0.5796095727443301
0.5,55,Diffusion Maps,0.46594162465992767,0.8097880305280268
0.5,55,PHATE,0.6973768343007841,0.6603541475722846
0.5,55,HeatGeo,0.6939934651169428,0.6086534194469608
0.5,55,DTNE,0.7215571863717144,0.6420278475108425
0.5,55,EntroPath,0.784518070275378,0.7459261600469905
0.5,56,Euclidean,0.5140577539903586,
0.5,56,Isomap,0.6618163505348771,0.5274432055720052
0.5,56,Shortest Path,0.6618163505348771,0.532785221121071
0.5,56,Diffusion Maps,0.5070191292312823,0.8875152843343594
0.5,56,PHATE,0.7089179263024907,0.6866670320550665
0.5,56,HeatGeo,0.7027489578805921,0.6009995334341345
0.5,56,DTNE,0.7219122626110354,0.6241674993870809
0.5,56,EntroPath,0.7893356536488966,0.7882213661988653
0.5,57,Euclidean,0.5311451487154989,
0.5,57,Isomap,0.6379925395543118,0.5358119591657692
0.5,57,Shortest Path,0.6379925395543118,0.5786935963822752
0.5,57,Diffusion Maps,0.4838962940990015,0.8566434431419914
0.5,57,PHATE,0.6710116676513933,0.6786406319345859
0.5,57,HeatGeo,0.6828584870145284,0.5697380214153623
0.5,57,DTNE,0.6876842211661386,0.5776520277022896
0.5,57,EntroPath,0.7853130688024194,0.741283679607822
0.5,58,Euclidean,0.5301421822915963,
0.5,58,Isomap,0.6294821539365779,0.5207775066707528
0.5,58,Shortest Path,0.6294821539365779,0.5523084772746734
0.5,58,Diffusion Maps,0.5001198946312496,0.8487235002058087
0.5,58,PHATE,0.6489997598446371,0.5750955523166991
0.5,58,HeatGeo,0.6603140683171916,0.5427438853180345
0.5,58,DTNE,0.6755871189708968,0.5834329726597535
0.5,58,EntroPath,0.7797947522222072,0.7235560305017374
0.5,59,Euclidean,0.5331259666882991,
0.5,59,Isomap,0.6369650779496355,0.5231075462753899
0.5,59,Shortest Path,0.6369650779496355,0.5567643150366476
0.5,59,Diffusion Maps,0.49806693766327614,0.8248561294476067
0.5,59,PHATE,0.6751554683768312,0.6609495603011717
0.5,59,HeatGeo,0.6845335797771258,0.6114818222955322
0.5,59,DTNE,0.6927591569162961,0.6184507558636676
0.5,59,EntroPath,0.7800629415556126,0.7536532540722315
0.5,60,Euclidean,0.5358718527244103,
0.5,60,Isomap,0.6690957886638516,0.5512238498603655
0.5,60,Shortest Path,0.6690957886638516,0.5569523296047423
0.5,60,Diffusion Maps,0.48979632871390655,0.8053650937713603
0.5,60,PHATE,0.6588614279557196,0.6155438815496338
0.5,60,HeatGeo,0.6685097111536249,0.5775602938781703
0.5,60,DTNE,0.6804807525286667,0.5875699502363796
0.5,60,EntroPath,0.7642154141072037,0.6892322540113902
0.5,61,Euclidean,0.5334359119634893,
0.5,61,Isomap,0.6672336633647156,0.5571477779265008
0.5,61,Shortest Path,0.6672336633647156,0.5774700119338949
0.5,61,Diffusion Maps,0.4574245079424097,0.7892358719006652
0.5,61,PHATE,0.6825859342156063,0.6831578278583738
0.5,61,HeatGeo,0.678192638838188,0.6004335319889675
0.5,61,DTNE,0.6830925199829646,0.6228752669277583
0.5,61,EntroPath,0.7479244372418944,0.7877649955202827
0.5,62,Euclidean,0.5252066759355655,
0.5,62,Isomap,0.6654763300073462,0.5457730819756725
0.5,62,Shortest Path,0.6654763300073462,0.5601719893723137
0.5,62,Diffusion Maps,0.4605712755814845,0.8216830993462197
0.5,62,PHATE,0.6641026615131891,0.6155229671539975
0.5,62,HeatGeo,0.6718961031747106,0.5854006295422487
0.5,62,DTNE,0.6718484685000159,0.5772979829359125
0.5,62,EntroPath,0.7704095316569697,0.6660254275726452
0.5,63,Euclidean,0.5257223132707495,
0.5,63,Isomap,0.6678295285067459,0.5222179163530715
0.5,63,Shortest Path,0.6678295285067459,0.5373711298449525
0.5,63,Diffusion Maps,0.45735295368855605,0.8370019636627624
0.5,63,PHATE,0.6847728891547876,0.63680807443136
0.5,63,HeatGeo,0.6861742993035557,0.5838525109927336
0.5,63,DTNE,0.7043285512703799,0.6096852174668416
0.5,63,EntroPath,0.7948837162702973,0.7192646991205813
0.5,64,Euclidean,0.5397449017474203,
0.5,64,Isomap,0.6489528976094655,0.5404511954588405
0.5,64,Shortest Path,0.6489528976094655,0.5631632204570755
0.5,64,Diffusion Maps,0.45614133624244557,0.7185978013000495
0.5,64,PHATE,0.6212251866173328,0.5726577237440043
0.5,64,HeatGeo,0.6452932707014168,0.5649610738574994
0.5,64,DTNE,0.6575262227780558,0.5849096093812672
0.5,64,EntroPath,0.738477324922221,0.6488798573175477
0.5,65,Euclidean,0.5298203413673804,
0.5,65,Isomap,0.6385193230924772,0.5273083359562666
0.5,65,Shortest Path,0.6385193230924772,0.5501401696178421
0.5,65,Diffusion Maps,0.5032696178907772,0.851738102065297
0.5,65,PHATE,0.6654893070994958,0.615334557811188
0.5,65,HeatGeo,0.6676860842831327,0.5627554875605972
0.5,65,DTNE,0.677768117424487,0.5749816941143245
0.5,65,EntroPath,0.7550801435432432,0.6989042786994099
0.5,66,Euclidean,0.5302856204025436,
0.5,66,Isomap,0.6441971187162651,0.521576999874562
0.5,66,Shortest Path,0.6441971187162651,0.5444511321779509
0.5,66,Diffusion Maps,0.4794875955222357,0.8429810422245659
0.5,66,PHATE,0.6394730308975809,0.5701081198091539
0.5,66,HeatGeo,0.6572773563147941,0.5427909204497143
0.5,66,DTNE,0.6523313584630155,0.534968298948273
0.5,66,EntroPath,0.7571977150730019,0.6442449361895664
0.5,67,Euclidean,0.5178410684306118,
0.5,67,Isomap,0.648028966443432,0.5205740215625831
0.5,67,Shortest Path,0.648028966443432,0.5343565152005433
0.5,67,Diffusion Maps,0.49646873570794414,0.843104705761289
0.5,67,PHATE,0.6728248631695728,0.658300087865254
0.5,67,HeatGeo,0.6721048174913282,0.618879431151011
0.5,67,DTNE,0.7045320133985913,0.6715253834079202
0.5,67,EntroPath,0.78274478974322,0.7650462474698311
0.5,68,Euclidean,0.5340802285775021,
0.5,68,Isomap,0.6512980324456523,0.5203200873372121
0.5,68,Shortest Path,0.6512980324456523,0.5471236946498775
0.5,68,Diffusion Maps,0.4879725184897254,0.8157658769489852
0.5,68,PHATE,0.6753777828493827,0.6505517181856694
0.5,68,HeatGeo,0.6874599901715124,0.6123982345902682
0.5,68,DTNE,0.717319975184289,0.6461633660441333
0.5,68,EntroPath,0.8039315080227802,0.7610890573860504
0.5,69,Euclidean,0.5306367451150501,
0.5,69,Isomap,0.6297842569813437,0.5160243080564307
0.5,69,Shortest Path,0.6297842569813437,0.5428241780597507
0.5,69,Diffusion Maps,0.4843101669581037,0.7936148864409683
0.5,69,PHATE,0.6310473997569357,0.5779090190620837
0.5,69,HeatGeo,0.6523911550497471,0.547250496443417
0.5,69,DTNE,0.6610567097512722,0.5635671104260839
0.5,69,EntroPath,0.7605093476182537,0.7156497635972642
0.5,70,Euclidean,0.5152441614681215,
0.5,70,Isomap,0.6380318782882433,0.5072641396291239
0.5,70,Shortest Path,0.6380318782882433,0.534844299245719
0.5,70,Diffusion Maps,0.48637005164894764,0.884068936116707
0.5,70,PHATE,0.6716548334805541,0.620401470665513
0.5,70,HeatGeo,0.6851033987278926,0.5584495269999866
0.5,70,DTNE,0.6964551399333301,0.5680251769465815
0.5,70,EntroPath,0.7669267203451577,0.7860512217873201
0.5,71,Euclidean,0.5251198286117533,
0.5,71,Isomap,0.6396776651313645,0.5050476830637541
0.5,71,Shortest Path,0.6396776651313645,0.5345367911598442
0.5,71,Diffusion Maps,0.4765290787623542,0.8102740459989755
0.5,71,PHATE,0.6479950771391703,0.5979989415601196
0.5,71,HeatGeo,0.6609651386151033,0.5645149569664712
0.5,71,DTNE,0.6764393420426429,0.5727987704235001
0.5,71,EntroPath,0.7765211197453081,0.6997804801236955
1.0,42,Euclidean,0.5184453120621874,
1.0,42,Isomap,0.5321387930196328,0.5091705586344223
1.0,42,Shortest Path,0.5321387930196328,0.5211481520820471
1.0,42,Diffusion Maps,0.3558807817211909,0.43008035476221596
1.0,42,PHATE,0.5081860727803843,0.49986861345988315
1.0,42,HeatGeo,0.5501061852705632,0.4891204632158422
1.0,42,DTNE,0.5319672427016813,0.4963339995395596
1.0,42,EntroPath,0.5442108822286518,0.5139478926017064
1.0,43,Euclidean,0.5168659337596728,
1.0,43,Isomap,0.5374406461751897,0.5085983373158051
1.0,43,Shortest Path,0.5374406461751897,0.5116116967207329
1.0,43,Diffusion Maps,0.3598398276555696,0.42777600566875035
1.0,43,PHATE,0.5115594692473865,0.49688309671802877
1.0,43,HeatGeo,0.5604466215172151,0.48424337932780215
1.0,43,DTNE,0.5419923387624744,0.4855329553763369
1.0,43,EntroPath,0.5638306413093935,0.5190227037557817
1.0,44,Euclidean,0.5252713108581317,
1.0,44,Isomap,0.5408318000749626,0.5141027353308787
1.0,44,Shortest Path,0.5408318000749626,0.4567283377845079
1.0,44,Diffusion Maps,0.3066119749597021,0.4394884375761454
1.0,44,PHATE,0.5182546305923234,0.5024371900131748
1.0,44,HeatGeo,0.5610696500314722,0.5060591605449872
1.0,44,DTNE,0.5449883894822788,0.4969068193421035
1.0,44,EntroPath,0.569390424692827,0.44610541583704766
1.0,45,Euclidean,0.5151735139416556,
1.0,45,Isomap,0.5285476835039142,0.4971053853991561
1.0,45,Shortest Path,0.5285476835039142,0.5292278822985066
1.0,45,Diffusion Maps,0.2912834395651279,0.4206756982778176
1.0,45,PHATE,0.5002314801244466,0.48479798210817127
1.0,45,HeatGeo,0.5428272974895857,0.4246337562474931
1.0,45,DTNE,0.5277694962601421,0.47026201601326195
1.0,45,EntroPath,0.5280984204099047,0.5194586477112431
1.0,46,Euclidean,0.5237699395981775,
1.0,46,Isomap,0.5362173175228756,0.5108906679225499
1.0,46,Shortest Path,0.5362173175228756,0.5326316441997276
1.0,46,Diffusion Maps,0.33446452206358435,0.42792978942399135
1.0,46,PHATE,0.5085718831442748,0.49548562433093435
1.0,46,HeatGeo,0.5499922343040891,0.4812685183094551
1.0,46,DTNE,0.5335188512875056,0.49184884316482574
1.0,46,EntroPath,0.5215755267626305,0.5297454589727297
1.0,47,Euclidean,0.5219800749008139,
1.0,47,Isomap,0.5363539973605422,0.5122066211731993
1.0,47,Shortest Path,0.5363539973605422,0.5278847771175378
1.0,47,Diffusion Maps,0.3238464614957629,0.4368944991624942
1.0,47,PHATE,0.5168783379324797,0.5018471521586619
1.0,47,HeatGeo,0.5638375969899364,0.5090034254995366
1.0,47,DTNE,0.5471120812275508,0.5062698480080882
1.0,47,EntroPath,0.5755877981603414,0.5144532976157749
1.0,48,Euclidean,0.5193240492919133,
1.0,48,Isomap,0.5310839794859893,0.5102394870873876
1.0,48,Shortest Path,0.5310839794859893,0.5325201864753699
1.0,48,Diffusion Maps,0.3232310134278852,0.4336815128848209
1.0,48,PHATE,0.5096449028485716,0.5056122308308809
1.0,48,HeatGeo,0.553817204256783,0.5018160409919675
1.0,48,DTNE,0.5368595293675367,0.4587215515400344
1.0,48,EntroPath,0.566470711255027,0.5413011914801246
1.0,49,Euclidean,0.5160070406276712,
1.0,49,Isomap,0.5362960138642895,0.5012304037123667
1.0,49,Shortest Path,0.5362960138642895,0.4782192381558648
1.0,49,Diffusion Maps,0.3340225022571346,0.4479073592088838
1.0,49,PHATE,0.5147698981758146,0.5006635897197849
1.0,49,HeatGeo,0.5609496445272186,0.4775954541332228
1.0,49,DTNE,0.5416307754192412,0.47744823902041117
1.0,49,EntroPath,0.5817584601587581,0.5093398721890976
1.0,50,Euclidean,0.5178338267609781,
1.0,50,Isomap,0.5268627545739837,0.504186398831548
1.0,50,Shortest Path,0.5268627545739837,0.500527812590229
1.0,50,Diffusion Maps,0.332640239317106,0.42126377082084593
1.0,50,PHATE,0.5051636897097197,0.49075890770910985
1.0,50,HeatGeo,0.5442965760485348,0.4559646466341279
1.0,50,DTNE,0.526426317175104,0.46997815525856024
1.0,50,EntroPath,0.5507424176577779,0.5211406783511876
1.0,51,Euclidean,0.5342201171772073,
1.0,51,Isomap,0.5444506701631596,0.5245401485457444
1.0,51,Shortest Path,0.5444506701631596,0.5155759524589624
1.0,51,Diffusion Maps,0.3148567175982887,0.42499974181084543
1.0,51,PHATE,0.5140596413236649,0.5008382844102232
1.0,51,HeatGeo,0.5503719775954043,0.4783520227065485
1.0,51,DTNE,0.5338709048898629,0.496451575615135
1.0,51,EntroPath,0.5324242326433487,0.4917634621304647
1.0,52,Euclidean,0.5292447323331336,
1.0,52,Isomap,0.5412239292183629,0.4782362762259509
1.0,52,Shortest Path,0.5412239292183629,0.46656730945502783
1.0,52,Diffusion Maps,0.33387040225968845,0.4128556219130587
1.0,52,PHATE,0.5125653702759789,0.5023281144611346
1.0,52,HeatGeo,0.5498979074762606,0.425925458891608
1.0,52,DTNE,0.5350762667790352,0.46167487980476735
1.0,52,EntroPath,0.540320221905998,0.5320829548385304
1.0,53,Euclidean,0.5514589288533156,
1.0,53,Isomap,0.5645914426304744,0.5377276949841286
1.0,53,Shortest Path,0.5645914426304744,0.5543287466405876
1.0,53,Diffusion Maps,0.3457472354525611,0.43574872179107577
1.0,53,PHATE,0.5341904378563156,0.5238326012630942
1.0,53,HeatGeo,0.5657479950726115,0.4755388085116132
1.0,53,DTNE,0.5497793279357397,0.5193870104639406
1.0,53,EntroPath,0.5422110701228993,0.5355539240370937
1.0,54,Euclidean,0.5226900188540217,
1.0,54,Isomap,0.5343828141503184,0.484945586236061
1.0,54,Shortest Path,0.5343828141503184,0.45977725513357287
1.0,54,Diffusion Maps,0.2908688428598684,0.41673246968228866
1.0,54,PHATE,0.5043755212613814,0.49583068560256105
1.0,54,HeatGeo,0.5414570517548565,0.42407030496930154
1.0,54,DTNE,0.5228438614694585,0.45100506356556663
1.0,54,EntroPath,0.5523820598940613,0.46570478364407425
1.0,55,Euclidean,0.5263837416478511,
1.0,55,Isomap,0.5383750952570882,0.5147405077944378
1.0,55,Shortest Path,0.5383750952570882,0.5309903269465063
1.0,55,Diffusion Maps,0.3198809525964184,0.43364400670305125
1.0,55,PHATE,0.5136549598891038,0.5035751882367611
1.0,55,HeatGeo,0.5541282428556622,0.4462612741070235
1.0,55,DTNE,0.5369391679022696,0.47218062725957577
1.0,55,EntroPath,0.5656006634000185,0.45422202677615087
1.0,56,Euclidean,0.5116003869517342,
1.0,56,Isomap,0.525853006653477,0.5051799707000648
1.0,56,Shortest Path,0.525853006653477,0.5002394454058862
1.0,56,Diffusion Maps,0.3381740677868965,0.42190653058811695
1.0,56,PHATE,0.5075832618696736,0.4977953415296238
1.0,56,HeatGeo,0.5531208025266388,0.478021635948605
1.0,56,DTNE,0.5376768564702773,0.4844508051322958
1.0,56,EntroPath,0.5559351591666705,0.4836097734505391
1.0,57,Euclidean,0.5294532146478644,
1.0,57,Isomap,0.5429562386891644,0.5221678593658692
1.0,57,Shortest Path,0.5429562386891644,0.5445220148182199
1.0,57,Diffusion Maps,0.322694180755543,0.42394096985654994
1.0,57,PHATE,0.5158075018350017,0.5072724127326426
1.0,57,HeatGeo,0.5567203174132112,0.5055399345430974
1.0,57,DTNE,0.5375382548451403,0.49214973638846454
1.0,57,EntroPath,0.5705794693127345,0.5410163748000127
1.0,58,Euclidean,0.5274522448656761,
1.0,58,Isomap,0.5377313547156461,0.5119782239836135
1.0,58,Shortest Path,0.5377313547156461,0.5303828626129882
1.0,58,Diffusion Maps,0.3154757604785876,0.4252156826318565
1.0,58,PHATE,0.5110487784184886,0.5034715164023454
1.0,58,HeatGeo,0.5460835925658025,0.49378049874637026
1.0,58,DTNE,0.529077564394059,0.502617943412397
1.0,58,EntroPath,0.5526753704675161,0.5326480122193229
1.0,59,Euclidean,0.5306522945977493,
1.0,59,Isomap,0.5512372067933367,0.5200714179026451
1.0,59,Shortest Path,0.5512372067933367,0.5195398508518524
1.0,59,Diffusion Maps,0.3529521338717407,0.4287909718049716
1.0,59,PHATE,0.527144415166292,0.5115468690448829
1.0,59,HeatGeo,0.5726653317086471,0.487676569151693
1.0,59,DTNE,0.5558856716909506,0.4982336955189307
1.0,59,EntroPath,0.5972058288986837,0.532084055237078
1.0,60,Euclidean,0.5332340477047834,
1.0,60,Isomap,0.5472831137498179,0.5168653607839957
1.0,60,Shortest Path,0.5472831137498179,0.5229842232527675
1.0,60,Diffusion Maps,0.31354357818624035,0.4245657599580571
1.0,60,PHATE,0.5167615496239112,0.5013821772695657
1.0,60,HeatGeo,0.558547216203447,0.4692098490318733
1.0,60,DTNE,0.5417935884946978,0.4908335152155658
1.0,60,EntroPath,0.5770243960794212,0.4610859185591295
1.0,61,Euclidean,0.5310524184937815,
1.0,61,Isomap,0.5441954178357948,0.5037746977219841
1.0,61,Shortest Path,0.5441954178357948,0.47704493619257077
1.0,61,Diffusion Maps,0.32628259718447816,0.42725853921330037
1.0,61,PHATE,0.5156798413245662,0.5042761412703349
1.0,61,HeatGeo,0.5549105573995707,0.43104961242407996
1.0,61,DTNE,0.536643868515339,0.46216487151984403
1.0,61,EntroPath,0.5749235279456545,0.5212795339381403
1.0,62,Euclidean,0.5230907298258739,
1.0,62,Isomap,0.5409020152441086,0.5082114229126575
1.0,62,Shortest Path,0.5409020152441086,0.49685237605439364
1.0,62,Diffusion Maps,0.33126670326905194,0.4213341137468134
1.0,62,PHATE,0.510593257554453,0.49468196312044915
1.0,62,HeatGeo,0.5544719703237505,0.4624633213859182
1.0,62,DTNE,0.5377270933477251,0.47657870047561324
1.0,62,EntroPath,0.5763034231139595,0.4946431043006489
1.0,63,Euclidean,0.5230089806645064,
1.0,63,Isomap,0.5371159651755308,0.5100237140094072
1.0,63,Shortest Path,0.5371159651755308,0.5272973588633657
1.0,63,Diffusion Maps,0.31889049904682076,0.4264363573949137
1.0,63,PHATE,0.5140141156261313,0.5056435850387656
1.0,63,HeatGeo,0.5585398558348244,0.49361043223488626
1.0,63,DTNE,0.5417402441875094,0.5031805433670289
1.0,63,EntroPath,0.5847139084008972,0.5087304066102121
1.0,64,Euclidean,0.5369079805180369,
1.0,64,Isomap,0.5451141398724889,0.489151422082663
1.0,64,Shortest Path,0.5451141398724889,0.4839198830864382
1.0,64,Diffusion Maps,0.2793615250786054,0.4256482191501157
1.0,64,PHATE,0.5149348238894222,0.497681007486476
1.0,64,HeatGeo,0.5486586511393835,0.4255815790778272
1.0,64,DTNE,0.5336207006656482,0.4685944496354784
1.0,64,EntroPath,0.541433827788519,0.523640387087688
1.0,65,Euclidean,0.5270345861947491,
1.0,65,Isomap,0.5400250963762662,0.5141271363482042
1.0,65,Shortest Path,0.5400250963762662,0.4833436274082988
1.0,65,Diffusion Maps,0.33541614851044144,0.41468130694326144
1.0,65,PHATE,0.5124450009118674,0.498102146937583
1.0,65,HeatGeo,0.5486126268036421,0.4404118076658449
1.0,65,DTNE,0.5318992312019374,0.47048684121339956
1.0,65,EntroPath,0.5509100093567806,0.4880077524302692
1.0,66,Euclidean,0.5282945042941891,
1.0,66,Isomap,0.539800224515411,0.48721228644577547
1.0,66,Shortest Path,0.539800224515411,0.46966927613656684
1.0,66,Diffusion Maps,0.3372561755397218,0.4112767022850765
1.0,66,PHATE,0.5079329770696159,0.49220448145919804
1.0,66,HeatGeo,0.5451207882221892,0.4058632273892202
1.0,66,DTNE,0.5288764046565325,0.4534633779983085
1.0,66,EntroPath,0.5462694945580899,0.4722382485251635
1.0,67,Euclidean,0.5149871320915714,
1.0,67,Isomap,0.5317494712972102,0.48327990357491063
1.0,67,Shortest Path,0.5317494712972102,0.463402608576811
1.0,67,Diffusion Maps,0.3561769438375344,0.4026761563717295
1.0,67,PHATE,0.506457933565131,0.4846232813809308
1.0,67,HeatGeo,0.5457945264554199,0.402693884958996
1.0,67,DTNE,0.5291866546351255,0.44572442978170773
1.0,67,EntroPath,0.5342191461023306,0.47247303833147813
1.0,68,Euclidean,0.5315859061625409,
1.0,68,Isomap,0.5427708037397078,0.4947634933968486
1.0,68,Shortest Path,0.5427708037397078,0.4783004399609715
1.0,68,Diffusion Maps,0.3758502874530359,0.42483587918809257
1.0,68,PHATE,0.5203612464633218,0.5107086939130226
1.0,68,HeatGeo,0.5633771877064658,0.49836509509634697
1.0,68,DTNE,0.5473791227670892,0.5047509650185454
1.0,68,EntroPath,0.5576075362546138,0.5276963945290963
1.0,69,Euclidean,0.5278086462225107,
1.0,69,Isomap,0.5374917887810271,0.5136206419208104
1.0,69,Shortest Path,0.5374917887810271,0.4662874597306161
1.0,69,Diffusion Maps,0.33188927962479736,0.4347795909997041
1.0,69,PHATE,0.51004705149046,0.4960736247402981
1.0,69,HeatGeo,0.5465717332404942,0.4650244485170514
1.0,69,DTNE,0.5311684428986266,0.4825231729701187
1.0,69,EntroPath,0.5533437442001782,0.5213960683720238
1.0,70,Euclidean,0.5124620020550817,
1.0,70,Isomap,0.527582539722564,0.5012442532121917
1.0,70,Shortest Path,0.527582539722564,0.5136459870701117
1.0,70,Diffusion Maps,0.3179357014175256,0.4170850596747323
1.0,70,PHATE,0.504512047048299,0.4942025256389456
1.0,70,HeatGeo,0.5504792456723858,0.460077312660835
1.0,70,DTNE,0.5326323626535491,0.4639129748432775
1.0,70,EntroPath,0.5264097861565918,0.4998661388321789
1.0,71,Euclidean,0.5229878363370876,
1.0,71,Isomap,0.5393508047251855,0.49751849422233646
1.0,71,Shortest Path,0.5393508047251855,0.5336002162665417
1.0,71,Diffusion Maps,0.31788570628482415,0.41703122655847447
1.0,71,PHATE,0.5078109425298235,0.49657048065774634
1.0,71,HeatGeo,0.5496039877866863,0.48895257230492134
